"Source","Enseigne","Adresse_postale","Code_postal","Commune","Telephone","Note_globale","Nombre_d_avis","Horaires_lundi","Horaires_mardi","Horaires_mercredi","Horaires_jeudi","Horaires_vendredi","Horaires_samedi","Horaires_dimanche","Prestations_Boissons","Prestations_Burgers","Prestations_Desserts","Prestations_Grillades","Prestations_Kebab","Prestations_Lahmacun/Pide","Prestations_Pizzas","Prestations_Plats/Assiettes","Prestations_Salades","Prestations_Sandwichs","Services_Accès_handicapés","Services_Broche_faite_Maison","Services_Carte_de_fidélité","Services_Certificat_halal","Services_Frîtes_fraiches_Maison","Services_Groupes_acceptés","Services_Menu_enfant","Services_Pain_fait_Maison","Services_Parking","Services_Réduction_étudiants","Services_Restauration_à_emporter","Services_Restauration_sur_place","Services_Salle_avec_télévision","Services_Salle_climatisée","Services_Service_de_livraison","Services_Terrasse","Services_Thé_offert","Services_Wifi_gratuit","Tarifs","Note_Accueil","Note_Hygiene","Note_Fraicheur","Note_Crudites","Note_Sauces","Note_Viandes","Note_Frites","Note_Pain","Note_Quantite","Note_Qualiteprix","BD_Adresse_Longitude","BD_Adresse_Latitude","BD_Adresse_Score"
"https://www.kebab-frites.com/kebab/paristanbul-gare-de-l-39est-paris-10.html","Paristanbul Gare De L&#39;est","116 Rue du Faubourg Saint-Martin",75010.,"Paris 10","01 89 32 49 30",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.358561,48.87395,0.921421462450593
"https://www.kebab-frites.com/kebab/barak-paris-10.html","Barak","62 Rue Du Faubourg Poissonnière",75010.,"Paris 10","",0.,0.,"12h00-22h30 ","12h00-22h30 ","12h00-22h30 ","12h00-22h30 ","12h00-14h30 ","12h00-14h30 ","Fermé","OUI","NON","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","OUI","OUI","NON","NON","NON","OUI","NON","OUI","NON","NON","OUI","OUI","OUI","NON","OUI","OUI","NON","OUI","Kebab BARAK Pita 8.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.348275,48.875511,0.915370303030303
"https://www.kebab-frites.com/kebab/sidi-boussaid-paris-10.html","Sidi Boussaïd","38 Rue du Faubourg Saint-Denis",75010.,"Paris 10","",0.,0.,"11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.353576,48.871255,0.9183556198347106
"https://www.kebab-frites.com/kebab/ikinci-bahar-paris-10.html","Ikinci Bahar","36 Rue du Faubourg Saint-Denis",75010.,"Paris 10","01 47 70 56 97",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.353542,48.871192,0.9183556198347106
"https://www.kebab-frites.com/kebab/restaurant-kemer-paris-10.html","Restaurant Kemer","42 Rue du Faubourg Saint-Denis",75010.,"Paris 10","01 45 23 59 22",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.353676,48.871438,0.9183556198347106
"https://www.kebab-frites.com/kebab/loasis-paris-10.html","L'Oasis","14 rue du 8 mai 1945",75010.,"Paris 10","01 40 34 83 89",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.356483,48.876533,0.7350252214452213
"https://www.kebab-frites.com/kebab/firat-paris-11.html","Firat","175 rue Saint Maur",75011.,"Paris 11","01 40 21 04 69",5.2,4.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ",6.,4.,5.,5.,5.,5.,4.,5.,5.,5.,2.372932,48.870368,0.8966281818181818
"https://www.kebab-frites.com/kebab/mac-food-paris-11.html","Mac Food","60 Rue Du Chemin Vert",75011.,"Paris 11","09 83 67 62 63",5.9,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",6.,6.,6.,6.,6.,6.,4.,6.,6.,6.,2.376156,48.859473,0.903217012987013
"https://www.kebab-frites.com/kebab/impact-berliner-kebap-paris-11.html","Impact Berliner Kebap","119 Rue du Chemin Vert",75011.,"Paris 11","01 55 28 66 47",5.6,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",5.,6.,6.,6.,6.,6.,5.,4.,6.,6.,2.382978,48.861783,0.9053815151515151
"https://www.kebab-frites.com/kebab/le-relais-de-la-bastille-paris-11.html","Le Relais de la Bastille","11 rue de la Roquette",75011.,"Paris 11","",2.7,5.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",2.,2.,2.,2.,2.,2.,2.,2.,2.,2.,2.371009,48.854133,0.9043833766233765
"https://www.kebab-frites.com/kebab/delices-aux-mille-et-une-epices-paris-11.html","Délices aux mille et une epices","63 rue jean pierre timbaud",75011.,"Paris 11","",5.1,12.,"11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","11h30-02h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",5.,5.,5.,5.,5.,5.,3.,4.,4.,5.,2.375355,48.867215,0.9116127272727272
"https://www.kebab-frites.com/kebab/restaurant-gul-paris-11.html","Restaurant Gül","228 Boulevard Voltaire",75011.,"Paris 11","",5.3,5.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ",6.,4.,5.,5.,5.,5.,4.,5.,5.,5.,2.388759,48.852459,0.9082015151515151
"https://www.kebab-frites.com/kebab/lorient-express-paris-11.html","L'Orient Express","32 Rue du Faubourg du Temple",75011.,"Paris 11","",4.5,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",5.,4.,4.,4.,4.,5.,4.,4.,4.,4.,2.3681,48.868909,0.9116331168831169
"https://www.kebab-frites.com/kebab/planet-istanbul-paris-11.html","Planet Istanbul","24 rue du faubourg du temple",75011.,"Paris 11","01 48 05 71 49",3.8,3.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",4.,4.,4.,4.,3.,3.,2.,4.,3.,4.,2.366565,48.868465,0.9116331168831169
"https://www.kebab-frites.com/kebab/restaurant-alim-paris-11.html","Restaurant Alim","49 rue Oberkampf",75011.,"Paris 11","",4.7,4.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",5.,4.,5.,4.,5.,5.,4.,4.,4.,4.,2.372031,48.864615,0.8900890909090908
"https://www.kebab-frites.com/kebab/pacha-kebab-paris-11.html","Pacha Kebab","94 Rue Du Faubourg Du Temple",75011.,"Paris 11","06 27 05 70 15",4.9,3.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",6.,5.,4.,5.,4.,4.,4.,5.,5.,4.,2.374277,48.871037,0.9116331168831169
"https://www.kebab-frites.com/kebab/saray-paris-11.html","Restaurant Cizbiz","3 avenue philippe auguste",75011.,"Paris 11","01 43 56 34 59",3.8,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",4.,4.,4.,4.,4.,3.,2.,4.,3.,4.,2.394915,48.849616,0.9104899300699301
"https://www.kebab-frites.com/kebab/mac-doner-paris-11.html","Mac Doner","49 boulevard Voltaire",75011.,"Paris 11","",4.,5.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",3.,4.,4.,3.,4.,3.,4.,4.,4.,4.,2.372673,48.862431,0.906037012987013
"https://www.kebab-frites.com/kebab/chez-igur-gul-paris-11.html","Chez Igur Gul","146 Rue du Chemin Vert",75011.,"Paris 11","",6.,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",6.,6.,6.,6.,6.,6.,6.,6.,6.,6.,2.386574,48.862595,0.9053815151515151
"https://www.kebab-frites.com/kebab/restaurant-istanbul-paris-11.html","Restaurant Istanbul","42 rue de l'orillon",75011.,"Paris 11","",4.7,1.,"11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ",6.,4.,4.,5.,4.,6.,4.,5.,4.,5.,2.378049,48.87065,0.8928135537190082
"https://www.kebab-frites.com/kebab/turkish-snack-paris-11.html","Turkish snack","26 rue du faubourg du temple",75011.,"Paris 11","",5.4,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",6.,5.,6.,5.,4.,6.,5.,5.,6.,6.,2.366703,48.868508,0.9116331168831169
"https://www.kebab-frites.com/kebab/bosphore-paris-11.html","Bosphore","20 rue oberkampf",75011.,"Paris 11","01 49 23 53 32",4.9,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",5.,5.,5.,5.,5.,5.,4.,5.,5.,5.,2.369522,48.863433,0.8900890909090908
"https://www.kebab-frites.com/kebab/sultan-paris-11.html","Sultan","36 rue du faubourg du temple",75011.,"Paris 11","01 48 06 54 03",4.7,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",4.,5.,3.,5.,5.,6.,4.,5.,5.,5.,2.368382,48.86902,0.9116331168831169
"https://www.kebab-frites.com/kebab/restaurant-efes-paris-11.html","Restaurant Efes","25 Rue du Faubourg du Temple",75011.,"Paris 11","",3.7,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.00€ ",5.,3.,3.,3.,3.,4.,3.,4.,5.,4.,2.370686,48.869758,0.8466980519480518
"https://www.kebab-frites.com/kebab/paristanbul-paris-11.html","Paristanbul","152 Rue du Chemin Vert",75011.,"Paris 11","",3.5,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Kebab Kebab + Frites 5.00€ ",3.,4.,4.,3.,2.,3.,4.,4.,4.,4.,2.386914,48.86269,0.9053815151515151
"https://www.kebab-frites.com/kebab/restaurant-mula-paris-11.html","Restaurant Mula","17 Boulevard de Belleville",75011.,"Paris 11","",3.2,2.,"11h30-22h30 ","11h30-22h30 ","11h30-22h30 ","11h30-22h30 ","11h30-22h30 ","11h30-22h30 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ",3.,4.,2.,3.,2.,2.,3.,3.,3.,3.,2.381441,48.868095,0.9067654545454545
"https://www.kebab-frites.com/kebab/assoce-paris-11.html","Assoce","48 bis Rue Saint Maur",75011.,"Paris 11","01 43 55 73 82",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.380023,48.862395,0.7361552088452088
"https://www.kebab-frites.com/kebab/restaurant-petit-istanbul-paris-11.html","Restaurant Petit Istanbul","71 Rue Léon Frot",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.384972,48.857126,0.8879809090909091
"https://www.kebab-frites.com/kebab/surpriz-paris-11.html","Sürpriz","110 Rue Oberkampf",75011.,"Paris 11","07 69 83 23 99",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.37899,48.865961,0.8930216422287389
"https://www.kebab-frites.com/kebab/chez-les-deux-amis-paris-11.html","Chez Les Deux Amis","104 Rue De La Roquette",75011.,"Paris 11","09 82 41 82 70",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.377593,48.856606,0.9065478787878787
"https://www.kebab-frites.com/kebab/le-caravanserail-paris-11.html","Le Caravanserail","2 bis rue neuve popincourt",75011.,"Paris 11","01 43 38 64 55",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.373792,48.864691,0.7667963636363636
"https://www.kebab-frites.com/kebab/restaurant-la-paix-paris-11.html","Restaurant La Paix","52 Rue Godefroy Cavaignac",75011.,"Paris 11","01 71 39 25 74",0.,0.,"11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-03h00 ","11h00-03h00 ","11h00-23h00 ","OUI","OUI","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","OUI","OUI","NON","OUI","OUI","OUI","NON","OUI","NON","NON","OUI","OUI","OUI","NON","NON","NON","OUI","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.380053,48.857046,0.9069317482517483
"https://www.kebab-frites.com/kebab/restaurant-burak-paris-11.html","Restaurant Burak","81 avenue Parmentier",75011.,"Paris 11","01 47 00 22 94",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.374635,48.864893,0.9006688235294117
"https://www.kebab-frites.com/kebab/kebab-house-paris-11.html","Kebab House","122 rue oberkampf",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.379767,48.866147,0.8930216422287389
"https://www.kebab-frites.com/kebab/berliner-kebab-paris-11.html","Berliner Kebab","134 Boulevard Voltaire",75011.,"Paris 11","09 83 04 70 64",0.,0.,"12h00-22h00 ","12h00-22h00 ","12h00-22h00 ","12h00-22h00 ","12h00-22h00 ","12h00-22h00 ","Fermé","OUI","NON","NON","NON","OUI","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","OUI","OUI","OUI","NON","NON","OUI","OUI","OUI","NON","NON","OUI","NON","OUI","Kebab Vegetarisch 7.00€ Klassiker  7.00€ Berliner  8.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.381119,48.857012,0.9082015151515151
"https://www.kebab-frites.com/kebab/le-babylone-paris-11.html","Le Babylone","21 rue Daval",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.371133,48.854656,0.8650585314685314
"https://www.kebab-frites.com/kebab/aspendos-paris-11.html","Aspendos","67 Rue de la Roquette",75011.,"Paris 11","01 43 70 02 04",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.376555,48.856383,0.9043833766233765
"https://www.kebab-frites.com/kebab/la-cappadoce-paris-11.html","La cappadoce","75 Rue de la roquette",75011.,"Paris 11","01 43 71 32 82",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","NON","OUI","OUI","OUI","NON","NON","NON","OUI","OUI","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","OUI","OUI","NON","OUI","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.377333,48.856663,0.9043833766233765
"https://www.kebab-frites.com/kebab/le-comptoir-du-kebab-paris-11.html","Le Comptoir Du Kebab","267 Boulevard Voltaire",75011.,"Paris 11","09 87 67 54 34",0.,0.,"10h00-23h00 ","10h00-23h00 ","10h00-23h00 ","10h00-23h00 ","10h00-23h00 ","10h00-23h00 ","Fermé","OUI","OUI","OUI","OUI","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","OUI","NON","NON","OUI","OUI","OUI","OUI","Boissons Canette 33 cl 1.00€ Kebab Sandwich Grec avec frites 6.00€ Plats / Assiettes Assiette Grec  9.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.393844,48.849875,0.9082015151515151
"https://www.kebab-frites.com/kebab/frites-dor-paris-11.html","Frites d'Or","154 Boulevard de Ménilmontant",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.386752,48.863235,0.8297102748414376
"https://www.kebab-frites.com/kebab/lafghanistan-paris-11.html","L'Afghanistan","48 rue Saint Maur",75011.,"Paris 11","01 49 23 02 91",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.380114,48.862297,0.8938789149560117
"https://www.kebab-frites.com/kebab/la-centrale-bastille-paris-11.html","La Centrale Bastille","16 rue de la roquette",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.370883,48.853745,0.9043833766233765
"https://www.kebab-frites.com/kebab/pamukkale-kebab-paris-11.html","Pamukkale Kebab","141 rue de Charonne",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.387777,48.855283,0.8993962809917354
"https://www.kebab-frites.com/kebab/restaurant-saray-paris-11.html","Restaurant Saray","112 rue du chemin Vert",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.383143,48.861689,0.9053815151515151
"https://www.kebab-frites.com/kebab/restaurant-ronay-paris-11.html","Restaurant Ronay","115 Rue du Chemin Vert",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.382336,48.861566,0.9053815151515151
"https://www.kebab-frites.com/kebab/flore-doner-paris-11.html","Flore Doner","2 Rue Folie Méricourt",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.375002,48.861245,0.7798489135254989
"https://www.kebab-frites.com/kebab/restaurant-burkay-paris-11.html","Restaurant Burkay","41 rue Timbaud",75011.,"Paris 11","",0.,0.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.373039,48.866614,0.6388854545454545
